id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_539668444,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/539668444,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539575086, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/539668444"", ""id"": 539668444, ""path"": ""/external/mousecelltypes/prod31/Single_Cell_Analysis_Run_539575086/ar_539575086.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497336582,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497336582,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123513, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497336582"", ""id"": 497336582, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123513/ar_497123513.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531085548,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531085548,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531020844, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531085548"", ""id"": 531085548, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531020844/ar_531020844.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507592446,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507592446,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507205035, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507592446"", ""id"": 507592446, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507205035/ar_507205035.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_501901688,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/501901688,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100444, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/501901688"", ""id"": 501901688, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851786/ar_496100444_aligned_genome_anonymized.sorted.bam"", ""well_known_file_type_id"": 305128735}",,,,
ALLEN_data_product_523011289,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523011289,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522921177, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523011289"", ""id"": 523011289, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522921177/ar_522921177.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510409024,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510409024,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510239401, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510409024"", ""id"": 510409024, ""path"": ""/external/mousecelltypes/prod9/Single_Cell_Analysis_Run_510239401/ar_510239401.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280140699,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280140699,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 709452, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280140699"", ""id"": 280140699, ""path"": ""/external/devhuman/prod22/specimen_709452/HSB_143_MFC_R_RNASeq_Gene.txt"", ""well_known_file_type_id"": 121134332}",,,,
ALLEN_data_product_507305180,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507305180,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507204217, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507305180"", ""id"": 507305180, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507204217/ar_507204217.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522944634,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522944634,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522919481, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522944634"", ""id"": 522944634, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_522919481/ar_522919481.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516235331,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516235331,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 515777321, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516235331"", ""id"": 516235331, ""path"": ""/external/mousecelltypes/prod10/Single_Cell_Analysis_Run_515777321/ar_515777321.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500943490,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500943490,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100353, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500943490"", ""id"": 500943490, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851695/ar_496100353_aligned_genome_anonymized.sorted.bam.bai"", ""well_known_file_type_id"": 305128736}",,,,
ALLEN_data_product_516235054,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516235054,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 515777285, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516235054"", ""id"": 516235054, ""path"": ""/external/mousecelltypes/prod10/Single_Cell_Analysis_Run_515777285/ar_515777285.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522287877,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522287877,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521821204, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522287877"", ""id"": 522287877, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521821204/ar_521821204.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531293781,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531293781,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531047185, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531293781"", ""id"": 531293781, ""path"": ""/external/mousecelltypes/prod28/Single_Cell_Analysis_Run_531047185/ar_531047185.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497277180,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497277180,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122163, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497277180"", ""id"": 497277180, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122163/ar_497122163.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517544402,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517544402,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517340689, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517544402"", ""id"": 517544402, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517340689/ar_517340689.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519924383,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519924383,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765448, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519924383"", ""id"": 519924383, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765448/ar_519765448.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500825147,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500825147,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124695, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500825147"", ""id"": 500825147, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124695/ar_497124695.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_502960260,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502960260,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502833606, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502960260"", ""id"": 502960260, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502833606/ar_502833606.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536269553,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536269553,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102714, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536269553"", ""id"": 536269553, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102714/ar_536102714.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497289836,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497289836,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122264, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497289836"", ""id"": 497289836, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122264/ar_497122264.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_524180368,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/524180368,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 523912566, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/524180368"", ""id"": 524180368, ""path"": ""/external/mousecelltypes/prod18/Single_Cell_Analysis_Run_523912566/ar_523912566.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_538916785,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/538916785,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114024, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/538916785"", ""id"": 538916785, ""path"": ""/external/mousecelltypes/prod24/Single_Cell_Analysis_Run_530114024/ar_530114024.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519938442,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519938442,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765949, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519938442"", ""id"": 519938442, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765949/ar_519765949.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517411335,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517411335,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517335100, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517411335"", ""id"": 517411335, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517335100/ar_517335100.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517552602,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517552602,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517341071, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517552602"", ""id"": 517552602, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517341071/ar_517341071.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536271647,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536271647,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102878, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536271647"", ""id"": 536271647, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102878/ar_536102878.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_538998244,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/538998244,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114464, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/538998244"", ""id"": 538998244, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530114464/ar_530114464.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517370614,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517370614,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517334678, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517370614"", ""id"": 517370614, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517334678/ar_517334678.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536249199,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536249199,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530115377, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536249199"", ""id"": 536249199, ""path"": ""/external/mousecelltypes/prod26/Single_Cell_Analysis_Run_530115377/ar_530115377.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_530986548,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/530986548,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530879829, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/530986548"", ""id"": 530986548, ""path"": ""/external/mousecelltypes/prod26/Single_Cell_Analysis_Run_530879829/ar_530879829.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536229592,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536229592,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114975, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536229592"", ""id"": 536229592, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530114975/ar_530114975.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536256398,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536256398,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536101962, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536256398"", ""id"": 536256398, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536101962/ar_536101962.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540102278,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540102278,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539575644, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540102278"", ""id"": 540102278, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539575644/ar_539575644.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280142467,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280142467,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 708756, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280142467"", ""id"": 280142467, ""path"": ""/external/devhuman/prod22/specimen_708756/HSB_178_A1C_L_RNASeq_Exon.txt"", ""well_known_file_type_id"": 121134334}",,,,
ALLEN_data_product_536021289,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536021289,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114085, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536021289"", ""id"": 536021289, ""path"": ""/external/mousecelltypes/prod24/Single_Cell_Analysis_Run_530114085/ar_530114085.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517457883,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517457883,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517335381, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517457883"", ""id"": 517457883, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517335381/ar_517335381.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542317366,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542317366,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213484, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542317366"", ""id"": 542317366, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213484/ar_542213484.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497614603,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497614603,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124116, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497614603"", ""id"": 497614603, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124116/ar_497124116.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500821872,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500821872,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124573, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500821872"", ""id"": 500821872, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124573/ar_497124573.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516609927,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516609927,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516262874, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516609927"", ""id"": 516609927, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516262874/ar_516262874.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280140282,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280140282,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 708684, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280140282"", ""id"": 280140282, ""path"": ""/external/devhuman/prod22/specimen_708684/HSB_148_OFC_L_RNASeq_Gene.txt"", ""well_known_file_type_id"": 121134332}",,,,
ALLEN_data_product_536227990,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536227990,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114816, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536227990"", ""id"": 536227990, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530114816/ar_530114816.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522974633,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522974633,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522920478, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522974633"", ""id"": 522974633, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_522920478/ar_522920478.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_501104717,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/501104717,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100405, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/501104717"", ""id"": 501104717, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851747/ar_496100405_aligned_genome_anonymized.sorted.bam"", ""well_known_file_type_id"": 305128735}",,,,
ALLEN_data_product_540076148,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540076148,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539575566, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540076148"", ""id"": 540076148, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539575566/ar_539575566.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540484415,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540484415,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539594501, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540484415"", ""id"": 540484415, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539594501/ar_539594501.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531193685,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531193685,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021969, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531193685"", ""id"": 531193685, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021969/ar_531021969.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_501007689,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/501007689,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100465, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/501007689"", ""id"": 501007689, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851807/ar_496100465_aligned_genome_anonymized.sorted.bam"", ""well_known_file_type_id"": 305128735}",,,,
